"year","country_name","v2lgqugen","v2x_polyarchy","wdi_gdpcapcur","Actor1Type","EventViolence","actor_ord","quota_ord"
2006,"Uganda",4,0.339,346.768460996729,2,1,"Citizens","Yes, reserved"
2006,"Uganda",4,0.339,346.768460996729,1,0,"State","Yes, reserved"
2006,"Uganda",4,0.339,346.768460996729,2,1,"Citizens","Yes, reserved"
2006,"Uganda",4,0.339,346.768460996729,2,1,"Citizens","Yes, reserved"
2006,"Uganda",4,0.339,346.768460996729,1,0,"State","Yes, reserved"
2006,"Uganda",4,0.339,346.768460996729,1,0,"State","Yes, reserved"
2006,"Uganda",4,0.339,346.768460996729,1,1,"State","Yes, reserved"
2006,"Uganda",4,0.339,346.768460996729,2,1,"Citizens","Yes, reserved"
2006,"Uganda",4,0.339,346.768460996729,2,1,"Citizens","Yes, reserved"
2010,"Uganda",4,0.339,824.737678434546,4,1,"Armed Group","Yes, reserved"
2010,"Uganda",4,0.339,824.737678434546,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,0,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,0,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,3,0,"Party","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,3,1,"Party","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,0,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,0,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,0,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,1,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,0,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,2,0,"Citizens","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
2011,"Uganda",4,0.342,837.09588312989,1,1,"State","Yes, reserved"
1991,"Benin",0,0.475,375.292007646157,2,1,"Citizens","No"
1991,"Benin",0,0.475,375.292007646157,2,1,"Citizens","No"
1991,"Benin",0,0.475,375.292007646157,2,1,"Citizens","No"
1991,"Benin",0,0.475,375.292007646157,1,1,"State","No"
1995,"Benin",0,0.629,358.823005686054,2,0,"Citizens","No"
2001,"Benin",0,0.616,508.347442852624,3,0,"Party","No"
2001,"Benin",0,0.616,508.347442852624,3,0,"Party","No"
2003,"Benin",0,0.616,698.408808628665,2,1,"Citizens","No"
2006,"Benin",0,0.676,837.132042511019,3,0,"Party","No"
2007,"Benin",0,0.665,944.64320765254,1,0,"State","No"
2011,"Benin",0,0.623,1099.4143113919,2,0,"Citizens","No"
2011,"Benin",0,0.623,1099.4143113919,2,1,"Citizens","No"
2011,"Benin",0,0.623,1099.4143113919,2,0,"Citizens","No"
2011,"Benin",0,0.623,1099.4143113919,2,0,"Citizens","No"
2011,"Benin",0,0.623,1099.4143113919,2,0,"Citizens","No"
2011,"Benin",0,0.623,1099.4143113919,2,1,"Citizens","No"
2008,"Bhutan",0,0.494,1780.11153624251,4,1,"Armed Group","No"
2008,"Bhutan",0,0.494,1780.11153624251,4,1,"Armed Group","No"
2008,"Bhutan",0,0.494,1780.11153624251,4,1,"Armed Group","No"
2008,"Bhutan",0,0.494,1780.11153624251,4,1,"Armed Group","No"
2008,"Bhutan",0,0.494,1780.11153624251,4,1,"Armed Group","No"
2008,"Bhutan",0,0.494,1780.11153624251,4,1,"Armed Group","No"
2008,"Bhutan",0,0.494,1780.11153624251,4,1,"Armed Group","No"
2008,"Bhutan",0,0.494,1780.11153624251,4,1,"Armed Group","No"
2008,"Bhutan",0,0.494,1780.11153624251,4,1,"Armed Group","No"
1998,"Burkina Faso",0,0.494,250.413933774443,3,0,"Party","No"
1998,"Burkina Faso",0,0.494,250.413933774443,2,0,"Citizens","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,3,1,"Party","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,0,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,1,1,"State","No"
1993,"Cambodia",0,0.295,247.348584430364,2,0,"Citizens","No"
1993,"Cambodia",0,0.295,247.348584430364,2,1,"Citizens","No"
1993,"Cambodia",0,0.295,247.348584430364,2,0,"Citizens","No"
1993,"Cambodia",0,0.295,247.348584430364,2,1,"Citizens","No"
1993,"Cambodia",0,0.295,247.348584430364,2,1,"Citizens","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,2,1,"Citizens","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1993,"Cambodia",0,0.295,247.348584430364,4,1,"Armed Group","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,4,1,"Armed Group","No"
1998,"Cambodia",0,0.35,267.409796214605,4,1,"Armed Group","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,4,1,"Armed Group","No"
1998,"Cambodia",0,0.35,267.409796214605,4,1,"Armed Group","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,3,0,"Party","No"
1998,"Cambodia",0,0.35,267.409796214605,3,0,"Party","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,4,1,"Armed Group","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,4,1,"Armed Group","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,4,1,"Armed Group","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,3,0,"Party","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,1,1,"State","No"
1998,"Cambodia",0,0.35,267.409796214605,2,1,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
1998,"Cambodia",0,0.35,267.409796214605,2,0,"Citizens","No"
2003,"Cambodia",0,0.328,364.275301697561,3,0,"Party","No"
2003,"Cambodia",0,0.328,364.275301697561,2,1,"Citizens","No"
2003,"Cambodia",0,0.328,364.275301697561,1,0,"State","No"
2003,"Cambodia",0,0.328,364.275301697561,1,0,"State","No"
2003,"Cambodia",0,0.328,364.275301697561,2,1,"Citizens","No"
2003,"Cambodia",0,0.328,364.275301697561,2,0,"Citizens","No"
2003,"Cambodia",0,0.328,364.275301697561,3,1,"Party","No"
2003,"Cambodia",0,0.328,364.275301697561,3,1,"Party","No"
2003,"Cambodia",0,0.328,364.275301697561,3,0,"Party","No"
2008,"Cambodia",0,0.315,742.397966275428,1,0,"State","No"
2008,"Cambodia",0,0.315,742.397966275428,1,0,"State","No"
2008,"Cambodia",0,0.315,742.397966275428,3,0,"Party","No"
1996,"Indonesia",0,0.19,1129.09270986001,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,1,0,"State","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,3,0,"Party","No"
1997,"Indonesia",0,0.197,1054.34735827552,1,0,"State","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,1,1,"State","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,3,1,"Party","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,4,1,"Armed Group","No"
1997,"Indonesia",0,0.197,1054.34735827552,1,0,"State","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,3,1,"Party","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,1,0,"State","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,1,0,"State","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,3,1,"Party","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,3,1,"Party","No"
1997,"Indonesia",0,0.197,1054.34735827552,3,1,"Party","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,3,1,"Party","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,3,1,"Party","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,1,1,"State","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,4,1,"Armed Group","No"
1997,"Indonesia",0,0.197,1054.34735827552,1,1,"State","No"
1997,"Indonesia",0,0.197,1054.34735827552,4,1,"Armed Group","No"
1997,"Indonesia",0,0.197,1054.34735827552,4,1,"Armed Group","No"
1997,"Indonesia",0,0.197,1054.34735827552,4,1,"Armed Group","No"
1997,"Indonesia",0,0.197,1054.34735827552,1,1,"State","No"
1997,"Indonesia",0,0.197,1054.34735827552,4,1,"Armed Group","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,4,1,"Armed Group","No"
1997,"Indonesia",0,0.197,1054.34735827552,3,0,"Party","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,0,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1997,"Indonesia",0,0.197,1054.34735827552,2,1,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,1,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,1,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,0,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,0,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,0,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,0,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,1,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,0,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,0,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,1,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,0,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,0,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,1,"Citizens","No"
1998,"Indonesia",0,0.283,459.191863103941,2,0,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,0,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,3,0,"Party","No"
1999,"Indonesia",0,0.542,663.523229868446,3,0,"Party","No"
1999,"Indonesia",0,0.542,663.523229868446,3,0,"Party","No"
1999,"Indonesia",0,0.542,663.523229868446,3,0,"Party","No"
1999,"Indonesia",0,0.542,663.523229868446,2,0,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,3,0,"Party","No"
1999,"Indonesia",0,0.542,663.523229868446,3,0,"Party","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,0,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,0,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,0,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,0,"Citizens","No"
1999,"Indonesia",0,0.542,663.523229868446,2,1,"Citizens","No"
